,State name,District,Population,Male,Female,Literate,Male_Literate,Female_Literate,Rural_Households,Urban_Households,Households,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Rural/Urban,Total Number of households,Total Number of Livable,Total Number of Dilapidated,Latrine_premise,Absolute_Dilapidated,Absolute_Latrine_premise,Absolute_Livable,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise,Households_Total,Percent_Diff_Rural,Percent_Diff_Urban
75,HIMACHAL PRADESH,Mandi,999777.0,498065.0,501712.0,723747.0,393669.0,330078.0,431129.0,31696.0,462825.0,524285.0,279321.0,194661.0,1510.0,Rural,100,28.0,1.6,82.0,7405.2,379516.5,129591.0,120716.12,6898.064,1636205691.285,8874.88,507.1360000000001,120291549.84,462825.0,,-76.27118644067797
76,HIMACHAL PRADESH,Mandi,999777.0,498065.0,501712.0,723747.0,393669.0,330078.0,431129.0,31696.0,462825.0,524285.0,279321.0,194661.0,1510.0,Total,100,27.2,1.6,82.7,7405.2,382756.275,125888.4,117267.08799999999,6898.064,1650173300.8447502,8621.312,507.1360000000001,121318428.92400001,462825.0,54.895719187310256,-64.65064406401606
77,HIMACHAL PRADESH,Mandi,999777.0,498065.0,501712.0,723747.0,393669.0,330078.0,431129.0,31696.0,462825.0,524285.0,279321.0,194661.0,1510.0,Urban,100,17.3,0.7,92.0,3239.775,425799.0,80068.725,74585.317,3017.903,1835742970.71,5483.408,221.87199999999996,134961251.04,462825.0,112.35789577381539,-42.74566473988439
78,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Rural,100,21.6,1.0,89.1,2113.48,188311.06799999997,45651.168000000005,42361.056000000004,1961.16,369308134.1188799,3290.112,152.32,28683541.877759997,211348.0,-20.107872052665027,-83.67696857987912
79,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Total,100,21.3,1.0,89.3,2113.48,188733.764,45017.124,41772.708000000006,1961.16,370137108.60624003,3244.416,152.32,28747926.93248,211348.0,,-90.11634320271489
80,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Urban,100,17.2,0.6,92.3,1268.088,195074.204,36351.856,33731.952,1176.696,382571725.91664004,2619.904,91.392,29713702.75328,211348.0,-45.07277753348999,-84.65057691338741
81,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Rural,100,50.5,1.5,25.0,3170.22,52837.0,106730.74,99038.58,2941.74,103621810.92,7692.16,228.48,8048131.84,211348.0,,-88.43774432779966
82,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Total,100,48.1,1.5,32.8,3170.22,69322.144,101658.388,94331.796,2941.74,135951815.92704,7326.592000000001,228.48,10559148.97408,211348.0,-7.412093515126336,-80.55356960473905
83,HIMACHAL PRADESH,Hamirpur,454768.0,217070.0,237698.0,358091.0,180555.0,177536.0,196116.0,15232.0,211348.0,224044.0,123941.0,106641.0,142.0,Urban,100,37.1,1.6,68.7,3381.5680000000007,145196.076,78410.10800000001,72759.03600000001,3137.856,284752736.40816003,5651.072000000001,243.71200000000002,22116266.29632,211348.0,-12.34098853061334,-65.55093178939751
84,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Rural,100,21.6,1.0,89.1,3113.81,277440.47099999996,67258.296,75023.70563292548,3473.3197052280316,963639454.952046,11944.8,553.0,153424580.46299997,402631.97052280314,74.14575682144465,-20.207777216651035
85,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Total,100,21.3,1.0,89.3,3113.81,278063.233,66324.15299999999,73981.70972135707,3473.3197052280316,965802506.4783134,11778.9,553.0,153768967.849,402631.97052280314,145.11264442023327,-85.52310543786716
86,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Urban,100,17.2,0.6,92.3,1868.286,287404.663,53557.532,59741.09892992213,2083.9918231368188,998248279.3723216,9511.6,331.8,158934778.639,402631.97052280314,85.34454504466598,52.60645196898198
87,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Rural,100,50.5,1.5,25.0,4670.715,77845.25,157247.405,175402.6451140156,5209.979557842047,270381440.7834024,27926.5,829.5,43048423.25,402631.97052280314,296.04557642280855,-85.56064138952063
88,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Total,100,48.1,1.5,32.8,4670.715,102132.968,149774.261,167066.67782146833,5209.979557842047,354740450.30782396,26599.3,829.5,56479531.304,402631.97052280314,86.66837061670839,-12.347440164843874
89,UTTAR PRADESH,Hamirpur,1104285.0,593537.0,510748.0,653299.0,408125.0,245174.0,347331.97052280314,55300.0,311381.0,660774.0,260368.0,181109.0,2034.0,Urban,100,37.1,1.6,68.7,4982.0960000000005,213918.747,115522.351,128860.16106395997,5557.31152836485,743008199.2727897,20516.3,884.8,118297067.091,402631.97052280314,413.8655026080056,-94.23522973078627
90,HIMACHAL PRADESH,Una,521173.0,263692.0,257481.0,399715.0,213281.0,186434.0,185091.0,20126.0,205217.0,273223.0,142351.0,105358.0,241.0,Rural,100,25.3,1.4,58.8,2873.038,120667.59599999999,51919.901000000005,46828.023,2591.274,223344860.11236,5091.878,281.76399999999995,24285560.370959997,205217.0,4002.19414893617,-93.21349208757785
91,HIMACHAL PRADESH,Una,521173.0,263692.0,257481.0,399715.0,213281.0,186434.0,185091.0,20126.0,205217.0,273223.0,142351.0,105358.0,241.0,Total,100,25.2,1.7,60.3,3488.689,123745.851,51714.683999999994,46642.932,3146.547,229042433.07441,5071.752,342.142,24905089.97226,205217.0,3375.2346977093503,-95.82668919969726
92,HIMACHAL PRADESH,Una,521173.0,263692.0,257481.0,399715.0,213281.0,186434.0,185091.0,20126.0,205217.0,273223.0,142351.0,105358.0,241.0,Urban,100,24.4,4.8,74.6,9850.416,153091.88199999998,50072.948,45162.204,8884.367999999999,283359295.31262,4910.744,966.048,30811272.171319995,205217.0,16943.370165745855,-95.63552301727054
93,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Rural,100,26.9,1.3,68.8,2137.785,113138.16,44235.705,41011.202,1981.954,172488175.9728,3224.5029999999997,155.83100000000002,13561871.239200002,164445.0,inf,-77.2387209478961
94,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Total,100,26.2,1.3,70.6,2137.785,116098.16999999998,43084.59,39943.996,1981.954,177000948.01859996,3140.5939999999996,155.83100000000002,13916687.637899997,164445.0,inf,-93.84957182511788
95,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Urban,100,16.9,0.8,93.5,1315.56,153756.075,27791.204999999994,25765.402,1219.664,234413436.82350004,2025.8029999999999,95.896,18430740.71025,164445.0,8327.7501381979,-98.28684456119238
96,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Rural,100,59.1,5.2,16.6,8551.14,27297.870000000006,97186.995,90102.67800000001,7927.816,41617786.64460001,7084.317000000001,623.3240000000001,3272195.676900001,164445.0,270.2324000097137,-98.0235876821714
97,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Total,100,53.8,4.7,27.8,7728.915,45715.71,88471.41,82022.404,7165.526,69697257.1518,6449.005999999999,563.389,5479942.157699999,164445.0,5124.742974640164,-98.35376195675312
98,HIMACHAL PRADESH,Bilaspur,381956.0,192764.0,189192.0,287620.0,155599.0,132021.0,152458.0,11987.0,164445.0,193671.0,107367.0,80497.0,421.0,Urban,100,36.1,3.1,65.7,5097.795,108040.365,59364.645,55037.337999999996,4726.198,164716179.6717,4327.307,371.59700000000004,12950798.552550001,164445.0,-61.6647849996354,-92.73061365579726
99,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Rural,100,26.9,1.3,68.8,9591.478000000001,507610.528,198469.81399999998,147851.008,7145.215999999999,2789989897.25696,50618.806,2446.262,955191034.95872,737806.0,41.272146383967474,73.12271146521428
100,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Total,100,26.2,1.3,70.6,9591.478000000001,520891.03599999996,193305.172,144003.584,7145.215999999999,2862983818.9875197,49301.587999999996,2446.262,980181498.0826399,737806.0,63.700804755862926,-4.080457133536209
101,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Urban,100,16.9,0.8,93.5,5902.448,689848.61,124689.21399999998,92887.80799999999,4397.0560000000005,3791628712.1152,31801.405999999995,1505.392,1298115723.3814,737806.0,59.361200590321175,26.29466562860748
102,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Rural,100,59.1,5.2,16.6,38365.912000000004,122475.79600000002,436043.346,324832.512,28580.863999999998,673166167.0707201,111210.834,9785.048,230467604.36504,737806.0,9.827116286876663,
103,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Total,100,53.8,4.7,27.8,34676.882000000005,205110.068,396939.62799999997,295702.016,25832.703999999998,1127350568.94976,101237.612,8844.178,385963819.35832,737806.0,-29.740992516879842,-11.64170974845868
104,CHHATTISGARH,Bilaspur,2663629.0,1351574.0,1312055.0,1596560.0,932474.0,512917.86410395236,549632.0,188174.0,737806.0,1625484.0,655032.0,380114.0,2999.0,Urban,100,36.1,3.1,65.7,22871.986,484738.542,266347.966,198417.152,17038.592,2664278143.16544,67930.814,5833.394,912151904.02308,737806.0,,45.087396007617755
105,HIMACHAL PRADESH,Solan,580320.0,308754.0,271566.0,428578.0,244372.0,512917.86410395236,192787.0,51509.0,244296.0,321533.0,481461.69205658324,90808.0,811.0,Rural,100,24.5,1.9,69.0,4641.624,168564.24,59852.52,47232.815,3662.953,324969941.3688,12619.705,978.6709999999999,86825754.38159999,244296.0,-10.193785810779337,-12.13966499505339
106,HIMACHAL PRADESH,Solan,580320.0,308754.0,271566.0,428578.0,244372.0,512917.86410395236,192787.0,51509.0,244296.0,321533.0,481461.69205658324,90808.0,811.0,Total,100,23.3,1.8,73.4,4397.3279999999995,179313.26400000002,56920.968,44919.37100000001,3470.166,345692662.26768005,12001.597,927.1619999999999,92362469.15376002,244296.0,-36.80088642078106,-13.149996627773655
107,HIMACHAL PRADESH,Solan,580320.0,308754.0,271566.0,428578.0,244372.0,512917.86410395236,192787.0,51509.0,244296.0,321533.0,481461.69205658324,90808.0,811.0,Urban,100,18.7,1.4,89.8,3420.144,219377.80800000002,45683.352,36051.169,2699.018,422931894.70896006,9632.182999999999,721.1259999999999,112999315.12272002,244296.0,-31.649631102933096,-27.720868881903904
108,HIMACHAL PRADESH,Sirmaur,529855.0,276289.0,253566.0,362645.0,205617.0,157028.0,171102.0,21054.0,192156.0,1107880.7532751092,481461.69205658324,82471.0,301.0,Rural,100,30.9,2.8,56.9,5380.3679999999995,109336.76400000001,59376.204,52870.518,4790.856,187077389.93928,6505.686,589.512,23019762.29256,192156.0,-52.614350123516964,-64.6804227478611
109,HIMACHAL PRADESH,Sirmaur,529855.0,276289.0,253566.0,362645.0,205617.0,157028.0,171102.0,21054.0,192156.0,1107880.7532751092,481461.69205658324,82471.0,301.0,Total,100,29.4,2.6,62.1,4996.0560000000005,119328.87599999999,56493.863999999994,50303.988,4448.652,204174093.41351998,6189.876,547.404,25123501.553039998,192156.0,-77.33270980246171,-97.84688261245728
110,HIMACHAL PRADESH,Sirmaur,529855.0,276289.0,253566.0,362645.0,205617.0,157028.0,171102.0,21054.0,192156.0,1107880.7532751092,481461.69205658324,82471.0,301.0,Urban,100,19.7,1.0,96.1,1921.56,184661.91599999997,37854.731999999996,33707.094,1711.02,315960231.51431996,4147.638,210.54,38878719.79463999,192156.0,-67.56729092425506,-88.19008941292617
111,HIMACHAL PRADESH,Shimla,814010.0,425039.0,388971.0,612642.0,342846.0,269796.0,279269.0,95896.0,375165.0,425721.0,241956.0,145577.0,756.0,Rural,100,24.4,2.3,59.8,8628.794999999998,224348.67,91540.26,68141.636,6423.187,626536287.2223,23398.624,2205.6079999999997,215141400.5832,375165.0,-58.670409878764914,-42.400999465430154
112,HIMACHAL PRADESH,Shimla,814010.0,425039.0,388971.0,612642.0,342846.0,269796.0,279269.0,95896.0,375165.0,425721.0,241956.0,145577.0,756.0,Total,100,22.7,2.0,68.3,7503.3,256237.695,85162.455,63394.062999999995,5585.38,715592448.44955,21768.391999999996,1917.92,245721699.9972,375165.0,-52.19756425288635,
113,HIMACHAL PRADESH,Shimla,814010.0,425039.0,388971.0,612642.0,342846.0,269796.0,279269.0,95896.0,375165.0,425721.0,241956.0,145577.0,756.0,Urban,100,18.1,1.3,90.7,4877.145,340274.655,67904.865,50547.689000000006,3630.4970000000003,950281626.2719501,17357.176,1246.6480000000001,326309783.1588,375165.0,75.51173036193492,211.04768083036004
114,HIMACHAL PRADESH,Kinnaur,84121.0,46249.0,37872.0,60699.0,36697.0,24002.0,44514.0,0.0,44514.0,42360.0,26599.0,15075.0,87.0,Rural,100,29.3,1.0,69.2,445.14,30803.688000000002,13042.601999999999,13042.601999999999,445.14,13711953.67632,0.0,0.0,0.0,44514.0,-91.79956707962972,-100.0
115,HIMACHAL PRADESH,Kinnaur,84121.0,46249.0,37872.0,60699.0,36697.0,24002.0,44514.0,0.0,44514.0,42360.0,26599.0,15075.0,87.0,Total,100,29.3,1.0,69.2,445.14,30803.688000000002,13042.601999999999,13042.601999999999,445.14,13711953.67632,0.0,0.0,0.0,44514.0,-89.38160757223007,-100.0
116,PUNJAB,Gurdaspur,2298323.0,971351.2166575938,1085706.0,1634719.0,907660.0,727059.0,420860.0,185488.0,606348.0,1261421.0,611353.0,423301.0,2248.0,Rural,100,49.4,9.0,50.1,54571.32,303780.348,299535.912,207904.84,37877.4,1278489972.5928,91631.07199999999,16693.92,563476091.89824,606348.0,76.43532395665207,166.3564956418099
117,PUNJAB,Gurdaspur,2298323.0,971351.2166575938,1085706.0,1634719.0,907660.0,727059.0,420860.0,185488.0,606348.0,1261421.0,611353.0,423301.0,2248.0,Total,100,47.1,7.9,60.0,47901.492,363808.8,285589.908,198225.06,33247.94,1531125715.68,87364.84800000001,14653.552,674821666.944,606348.0,-17.94645833861367,32.67338063630121
118,PUNJAB,Gurdaspur,2298323.0,971351.2166575938,1085706.0,1634719.0,907660.0,727059.0,420860.0,185488.0,606348.0,1261421.0,611353.0,423301.0,2248.0,Urban,100,41.1,5.2,85.6,31530.096,519033.888,249209.02800000002,172973.46,21884.72,2184406021.0368,76235.568,9645.376,962745578.17344,606348.0,2.8155422819939657,-32.52994518385415
119,PUNJAB,Kapurthala,815168.0,426311.0,388857.0,576567.0,316254.0,260313.0,165433.0,95770.0,261203.0,433331.0,222324.0,157833.0,1680.0,Rural,100,41.4,6.1,77.4,15933.382999999998,202171.12200000003,108138.04199999999,68489.262,10091.412999999999,334457752.25826,39648.78,5841.97,193619283.5394,261203.0,-44.654763458019275,17.142682404745887
120,PUNJAB,Kapurthala,815168.0,426311.0,388857.0,576567.0,316254.0,260313.0,165433.0,95770.0,261203.0,433331.0,222324.0,157833.0,1680.0,Total,100,38.1,5.4,83.3,14104.962000000001,217582.099,99518.34300000001,63029.973,8933.382000000001,359952593.83866996,36488.37,5171.580000000001,208378376.2123,261203.0,-31.02244867326006,50.93298871587972
121,PUNJAB,Kapurthala,815168.0,426311.0,388857.0,576567.0,316254.0,260313.0,165433.0,95770.0,261203.0,433331.0,222324.0,157833.0,1680.0,Urban,100,32.0,4.1,94.1,10709.322999999999,245792.02299999996,83584.96,52938.56,6782.753,406621117.40958995,30646.4,3926.5699999999993,235395020.42709994,261203.0,-68.78710979877928,-34.34339971891818
122,PUNJAB,Jalandhar,2193590.0,1145211.0,1048379.0,1622537.0,882581.0,739956.0,330339.0,377791.0,708130.0,1159156.0,616431.0,416449.0,1554.0,Rural,100,46.7,6.2,76.0,43904.06,538178.8,330696.71,154268.313,20481.018,1777814466.1320002,176428.397,23423.042,2033191070.308,708130.0,8.442266152805772,518.7817342025093
123,PUNJAB,Jalandhar,2193590.0,1145211.0,1048379.0,1622537.0,882581.0,739956.0,330339.0,377791.0,708130.0,1159156.0,616431.0,416449.0,1554.0,Total,100,42.1,5.5,86.5,38947.15,612532.45,298122.73,139072.719,18168.645,2023433570.0054998,159050.011,20778.505,2314092468.1794996,708130.0,2.330429718477399,1097.5496877674582
124,PUNJAB,Jalandhar,2193590.0,1145211.0,1048379.0,1622537.0,882581.0,739956.0,330339.0,377791.0,708130.0,1159156.0,616431.0,416449.0,1554.0,Urban,100,38.1,4.8,95.8,33990.24,678388.54,269797.53,125859.159,15856.271999999999,2240981919.1506,143938.37099999998,18133.968,2562890849.1514,708130.0,-15.392496100523259,858.6900804425611
125,PUNJAB,Hoshiarpur,1586625.0,809057.0,777568.0,1199699.0,637927.0,561772.0,422673.0,128592.0,551265.0,831741.0,422782.0,302863.84975503536,1431.0,Rural,100,41.0,6.5,57.0,35832.225,314221.05,226018.65,173295.93,27473.745,1328127538.6664999,52722.72,8358.48,404063132.616,551265.0,15.238835269098642,44.69186367063113
126,PUNJAB,Hoshiarpur,1586625.0,809057.0,777568.0,1199699.0,637927.0,561772.0,422673.0,128592.0,551265.0,831741.0,422782.0,302863.84975503536,1431.0,Total,100,39.6,6.1,63.9,33627.165,352258.335,218300.94,167378.508,25783.053,1488900872.2945502,50922.432,7844.111999999999,452976038.1432,551265.0,107.74868029136809,-58.749578969316886
127,PUNJAB,Hoshiarpur,1586625.0,809057.0,777568.0,1199699.0,637927.0,561772.0,422673.0,128592.0,551265.0,831741.0,422782.0,302863.84975503536,1431.0,Urban,100,34.3,4.9,88.9,27011.985,490074.585,189083.895,144976.83899999998,20710.977000000003,2071412950.6570501,44107.056,6301.008000000001,630196710.3432,551265.0,69.62284897906767,84.21866941722539
128,PUNJAB,Shahid Bhagat Singh Nagar,612310.0,313291.0,917429.9671951886,438459.0,239155.0,199304.0,183168.0,48383.0,231551.0,318597.0,163305.0,128310.0,2098.0,Rural,100,40.1,5.4,66.8,12503.754,154676.068,92851.951,73450.368,9891.072,283317060.23424,19401.583,2612.6820000000002,74836921.98043999,231551.0,-38.66266609515645,-24.120571491303732
129,PUNJAB,Shahid Bhagat Singh Nagar,612310.0,313291.0,917429.9671951886,438459.0,239155.0,199304.0,183168.0,48383.0,231551.0,318597.0,163305.0,128310.0,2098.0,Total,100,39.2,5.6,70.5,12966.855999999998,163243.455,90767.99200000001,71801.856,10257.408,299009771.6544,18966.136000000002,2709.448,78982080.83264999,231551.0,-72.47452471939998,-73.5277864408078
130,PUNJAB,Shahid Bhagat Singh Nagar,612310.0,313291.0,917429.9671951886,438459.0,239155.0,199304.0,183168.0,48383.0,231551.0,318597.0,163305.0,128310.0,2098.0,Urban,100,36.0,6.5,85.1,15050.815,197049.90099999998,83358.36,65940.48,11905.92,360932362.66367996,17417.88,3144.895,95338653.60082999,231551.0,-12.699403754772106,99.36132514730727
131,PUNJAB,Fatehgarh Sahib,600163.0,320795.0,279368.0,426033.0,238696.0,187337.0,117559.0,57337.0,174896.0,321018.0,166781.0,111028.0,1336.0,Rural,100,39.1,6.4,82.5,11193.344000000001,144289.2,68384.33600000001,45965.569,7523.776000000001,169624940.62800002,22418.767000000003,3669.5680000000007,82731098.604,174896.0,-80.57139362929323,-79.82199918354706
132,PUNJAB,Fatehgarh Sahib,600163.0,320795.0,279368.0,426033.0,238696.0,187337.0,117559.0,57337.0,174896.0,321018.0,166781.0,111028.0,1336.0,Total,100,37.8,5.8,86.3,10143.967999999999,150935.248,66110.688,44437.301999999996,6818.422,177437968.19632,21673.385999999995,3325.546,86541743.14576,174896.0,-82.55143629795205,-80.63619539080862
133,PUNJAB,Fatehgarh Sahib,600163.0,320795.0,279368.0,426033.0,238696.0,187337.0,117559.0,57337.0,174896.0,321018.0,166781.0,111028.0,1336.0,Urban,100,35.3,4.5,93.9,7870.32,164227.344,61738.288,41498.327,5290.155,193064023.33296,20239.961,2580.165,94163032.22928001,174896.0,-82.8098702248218,-74.47695950998896
134,PUNJAB,Ludhiana,3498739.0,1867816.0,1630923.0,2560225.0,1428348.0,1131877.0,395032.0,641789.0,1036821.0,1901528.0,980046.0,614258.0,2907.0,Rural,100,45.1,7.1,87.5,73614.291,907218.375,467606.271,178159.432,28047.271999999997,3583802891.13,289446.83900000004,45567.01899999999,5822427736.72875,1036821.0,,80.52222390990048
